rownames,u133,exon
ENSG00000111669,0.0168989972619725,4.1770785900238525e-05
ENSG00000237632,0.22201617834906348,0.22106286074647558
ENSG00000162300,0.4317237197580731,0.07334778552064383
ENSG00000004660,0.0075213775024321255,0.001241748157513099
ENSG00000197217,0.0009575913549719833,0.005103903460053857
ENSG00000139211,0.05821591762261869,0.030244109255326744
ENSG00000175215,1.789489815346884e-05,0.006262725875754308
ENSG00000088543,0.5480376548732224,0.00024287748168283884
ENSG00000140093,0.5169460305108297,0.2523483297505024
ENSG00000142621,0.2910260251174933,0.2991305165316859
ENSG00000141956,9.210923204884716e-08,5.010482956750487e-11
ENSG00000188056,0.4206878260393827,0.18472428132027513
ENSG00000110046,0.575540095334151,0.43870181506508976
ENSG00000206561,0.18144396059806864,0.8638364322408145
ENSG00000236017,0.142208331703254,0.6943480461424666
ENSG00000163463,4.548485147931472e-05,4.311336538106698e-05
ENSG00000258766,0.4763216050550092,0.09215089929506774
ENSG00000125878,0.9316325880748495,0.02600051768696512
ENSG00000105141,0.6724416681798401,0.006652550578157559
ENSG00000189350,0.35887510359151875,0.7720341871932486
ENSG00000205517,0.17837932666543072,0.0477478615797739
ENSG00000120709,0.27426088917285885,0.42371892422261015
ENSG00000141385,0.16834046650216414,0.7274588405961023
ENSG00000104413,0.3391484885504028,0.454098533624974
ENSG00000171219,0.6065139497810217,0.009275134715412716
ENSG00000180398,0.9350645658888244,0.5470510172420455
ENSG00000182916,0.061949881140375467,0.04306826697872818
ENSG00000245888,0.032050646313103205,0.10357264239408434
ENSG00000163755,0.20006562670609368,0.0003469336126862082
ENSG00000124181,0.9496956738528763,0.044303661256026264
ENSG00000160185,0.6282388750236692,2.4523244021574745e-05
ENSG00000180011,0.00227536571598027,0.0018502852747086175
ENSG00000253426,0.006567975393238404,0.0007192656846160483
ENSG00000224557,1.6680431659636634e-05,0.24620544253883658
ENSG00000204220,0.08917129379746129,0.42989594379003615
ENSG00000171503,0.0017155932657651174,0.16887860414112835
ENSG00000186472,0.2611432276971183,0.09824650076239638
ENSG00000183010,0.03330229371137123,0.00019309225475582918
ENSG00000220506,0.4187962757531598,0.00022863213033491204
ENSG00000196967,0.1844866822019086,0.7253823238100308
ENSG00000102879,1.7174739587797697e-05,6.70371771513475e-08
ENSG00000243147,0.1279023200854003,0.02750753927193435
ENSG00000184302,0.8133631186741423,0.3467101306583783
ENSG00000165215,0.06125665056300437,0.010591469926034556
ENSG00000168214,0.057299428224679885,0.018163534371873565
ENSG00000179921,0.11047699288324492,0.023220758482696464
ENSG00000104826,0.26555598065704705,0.0203770942668134
ENSG00000117133,0.67644937620404,0.7214841083225954
ENSG00000247556,0.0035721560191726487,0.0003750789041230887
ENSG00000185149,0.48755978585509274,0.37543682709689485
ENSG00000150756,8.362825289184906e-08,0.0011979098086566699
ENSG00000230427,0.08545151457153337,0.8845659219753288
ENSG00000146830,0.2331010220789843,0.8672832489478848
ENSG00000171053,0.34198318132856176,0.9273582398183605
ENSG00000125962,1.640907164414384e-05,0.0006904365003809716
ENSG00000170011,0.00024077307324675597,1.918725762028862e-05
ENSG00000169679,1.0871110997920053e-11,3.127765598906468e-13
ENSG00000176472,0.40620352592478337,0.0016594567833260495
ENSG00000198464,0.03493603792686361,0.1375412919113412
ENSG00000233718,0.40789244551526427,0.021428767614553618
ENSG00000172345,3.496265281985641e-07,4.325188401904397e-05
ENSG00000116212,2.2267670345785488e-07,4.78331478641072e-06
ENSG00000095002,1.1121042559962109e-08,3.416027044340794e-08
ENSG00000120664,0.46865520476180644,0.32517669266657045
ENSG00000167964,0.543224859677792,0.3772884753704848
ENSG00000230148,0.03425627644150423,0.006847818896317709
ENSG00000149256,0.26596596525148763,0.11928436252314155
ENSG00000233147,0.2065724813784795,0.44589504288834914
ENSG00000079385,0.43871098829810895,0.16839051725172643
ENSG00000166922,0.02462369554692648,0.0006030368601843781
ENSG00000198756,0.6403846641573936,0.007475251142512965
ENSG00000120093,0.3305817632948619,0.00039896937886853696
ENSG00000167393,0.7295295106702031,0.012341281170313977
ENSG00000168056,0.00935532097063408,0.00337719552341838
ENSG00000178719,0.003924846683157765,0.0004609170936647537
ENSG00000140598,0.010915963285935176,0.0026134292089120253
ENSG00000198185,0.057191213477200985,0.007064792093662899
ENSG00000172466,0.019429434390772205,0.04066170505064999
ENSG00000065665,0.7072908424215321,0.0687413010249496
ENSG00000248019,0.00015568545480874635,0.0037079846249985344
ENSG00000080709,0.5745498166068139,0.14308275593464906
ENSG00000230269,0.9913953371693367,0.017374289649942892
ENSG00000132703,0.5507988671631066,0.22029250844368164
ENSG00000064547,0.9777222822949818,0.25116275244698416
ENSG00000136830,0.23989002509269558,0.020196045535636437
ENSG00000104918,0.8518314190369392,0.19684017819853616
ENSG00000095794,0.022646144521520317,0.19851681184537417
ENSG00000227143,0.6715892698635828,0.277293772693067
ENSG00000260766,0.014551145412075953,0.057076861258414664
ENSG00000226101,0.25210437107452655,0.39020081327706957
ENSG00000123342,0.3836058067931102,0.04755734298419611
ENSG00000102003,0.18879135864821045,0.08607847779052519
ENSG00000267892,0.001468851340988769,2.3783954183322996e-06
ENSG00000184557,0.0053089196479626085,5.238548324675932e-08
ENSG00000118961,0.14323669790708915,0.08637212394923142
ENSG00000151503,7.790062887360977e-10,3.254923614355021e-07
ENSG00000188674,0.09149407130876874,0.9453601478250369
ENSG00000069956,0.1991895347125605,0.06507314117793468
ENSG00000132824,0.47095952770059946,0.1607528529134823
ENSG00000262152,0.26148568271995065,0.16962105545278855
ENSG00000140961,0.3424409254086782,0.014820051434225332
ENSG00000159921,0.017631526984778767,0.0002548989331138147
ENSG00000011201,0.6085064156195521,0.7701953701762058
ENSG00000105186,2.5312493350113633e-06,0.10222933387490692
ENSG00000130598,0.008547290632752875,2.9027354815220866e-06
ENSG00000186017,0.00044845921022247805,0.008564670004701284
ENSG00000196504,0.014996667548976338,3.7085224010991656e-05
ENSG00000184678,0.8110526958442474,0.032139567023874056
ENSG00000257771,0.8174013370787101,0.17999165794717853
ENSG00000105880,0.0629631793604034,0.11344159760463743
ENSG00000182963,1.0679518756474633e-07,2.3089030081579194e-08
ENSG00000155307,0.0020177522780180967,2.2059286709337566e-05
ENSG00000133597,0.05726212572580144,0.9216232793713441
ENSG00000177511,0.13270279031390317,0.04880390094509396
ENSG00000140009,0.0035932540212913772,0.003453204493340215
ENSG00000170214,0.16371606178651665,0.06669236067804563
ENSG00000236304,0.2240807592424235,0.04848954798314986
ENSG00000168148,0.1265008287354163,0.8125442129323994
ENSG00000100711,0.04747709163719657,3.888065778100555e-05
ENSG00000268516,0.002549738183648651,0.034476091718201075
ENSG00000103710,0.5218535959643142,0.4988309968133742
ENSG00000074181,0.35540695936433564,0.08188437046249938
ENSG00000181350,0.19795144879804902,0.4806503259481678
ENSG00000077254,0.4665109575771148,0.39699034589805093
ENSG00000119414,0.03454794859016269,0.10636366537806675
ENSG00000259847,0.8723052062924251,0.7873128699792914
ENSG00000168269,0.42558411853475675,0.011385332403991118
ENSG00000067704,1.1880303787671986e-06,7.902033827886549e-05
ENSG00000162881,0.36601642899378184,0.04813750686224868
ENSG00000158427,7.615550295884613e-05,0.002606440613064592
ENSG00000122824,0.9070847707588275,0.6373875772851421
ENSG00000198398,0.22135605934730931,0.6266329344218262
ENSG00000176396,0.589196252510237,0.28385949169992475
ENSG00000112419,0.40861161748891917,0.10612168678326732
ENSG00000060709,0.5577283400893118,0.574609597744621
ENSG00000184470,0.8076567588690255,0.06803677753073614
ENSG00000121211,1.6846115353431482e-09,4.747732529963199e-12
ENSG00000173626,0.9684835004414086,0.31760280391563755
ENSG00000260979,1.8887564452880555e-05,6.43307135231534e-10
ENSG00000160214,0.00730778323281544,0.7417305397060823
ENSG00000116830,2.097119886770536e-08,9.493723384604876e-07
ENSG00000122545,0.4898689720809385,0.1171598102917008
ENSG00000152760,0.13125726355498907,0.851609963985169
ENSG00000155833,0.30516532742565655,0.022339944455818335
ENSG00000161558,0.11714863980751476,0.09619036259354258
ENSG00000148832,0.11090427083422534,0.0019270764348369776
ENSG00000165675,0.3400355640616439,0.65515784794743
ENSG00000060138,7.013850571007698e-06,1.962865511260018e-07
ENSG00000181192,0.9481690115998,0.12633753650504084
ENSG00000183718,0.012820155413716004,0.08209700254845638
ENSG00000136754,2.4557568725579216e-06,6.826719837683174e-08
ENSG00000075391,0.13565280989026546,0.07185884515201604
ENSG00000117593,0.011159447615865889,0.0005975702189924496
ENSG00000227477,0.3255055020843992,0.4314198978991679
ENSG00000167632,0.033006730844783,0.03786382647442052
ENSG00000260021,0.9743257717326366,0.09571848503343562
ENSG00000057704,0.026816771803172223,1.2009149384007661e-05
ENSG00000052795,0.47351540863543806,0.015381458367615257
ENSG00000115507,0.5119302789738875,0.10133056249742728
ENSG00000166396,0.0809457203686139,0.2724889565466838
ENSG00000231100,0.31581619057416177,0.113033565666188
ENSG00000245067,0.04641315678412617,0.7640501595341033
ENSG00000186222,0.6362936931903628,0.0981785183918891
ENSG00000147509,0.5401462358297199,0.025892051063864184
ENSG00000189221,0.3929427273827314,0.1149458754010238
ENSG00000158553,0.07873709749827422,0.7501219318956575
ENSG00000187556,0.3228304080089941,0.04156988938939467
ENSG00000258066,0.4772673736568346,0.05815486234986376
ENSG00000113597,0.18444992777904862,0.7419161194366823
ENSG00000136875,0.01225239864994043,0.011420095403655373
ENSG00000163626,0.021156072855306855,0.00016799182201519445
ENSG00000139874,0.7752146550843169,0.1492276626841803
ENSG00000161921,6.156054495121203e-05,0.13358143213747573
ENSG00000093000,0.10616837043816349,0.000559234007030384
ENSG00000177143,0.9476267191916942,0.7205763098539963
ENSG00000176101,0.009719213730265084,0.2492256489828376
ENSG00000164920,0.9840017256663144,0.5592670447285598
ENSG00000267106,0.7642150621882504,0.8319164237195403
ENSG00000265843,0.18078432421892682,0.5293669005064394
ENSG00000132879,0.003404289579370662,4.927694799542496e-05
ENSG00000185972,0.08399165987702902,0.06994433174264289
ENSG00000119919,0.8436558224363493,0.08307260027943418
ENSG00000147059,0.0024355433468593794,0.7450670538126906
ENSG00000095139,0.204085904823416,0.012384653116130795
ENSG00000176222,0.032977667569663534,0.27619491792332485
ENSG00000156017,0.6287279655598765,0.9604021821768564
ENSG00000137509,0.0001294097344693635,4.48125763694957e-10
ENSG00000154678,0.1856935754814079,0.09379226622988
ENSG00000148343,0.6201498717706269,0.09409998315758325
ENSG00000177556,0.04291497863839351,0.0005887331232005235
ENSG00000182631,0.17753224727726652,0.042024557420805915
ENSG00000134255,0.01242011420461954,0.8956560884308562
ENSG00000258729,0.32072975752347177,0.7555678858856687
ENSG00000107882,0.028122615424319954,0.004292109877690303
ENSG00000154920,9.329202704881343e-07,0.18902096680474112
ENSG00000168887,0.3739536766732007,0.2809561760585836
ENSG00000248150,0.08876296078063872,0.007101797260864552
ENSG00000172216,0.030485935886068852,0.00013838961905694608
ENSG00000169100,0.9617091101274381,0.858600328838174
ENSG00000234062,0.6820525714047447,0.15307093538756747
ENSG00000092871,0.14324356877228683,0.0009678982410182485
ENSG00000261568,0.8620181079277085,0.38862674746580583
ENSG00000116754,0.09794208422774547,0.30705017320848216
ENSG00000124134,0.9616248996069237,0.5119072012060745
ENSG00000182308,0.21197839554345616,0.5320709754102888
ENSG00000129595,0.6700421030263772,0.0006265250582125648
ENSG00000103876,0.12818424763286,0.12466875865229557
ENSG00000196922,0.029267573822748864,0.3945310618820458
ENSG00000178971,4.44973027412635e-08,7.138229088206711e-10
ENSG00000141469,1.3795989879907271e-05,1.1372559119613227e-05
ENSG00000116183,0.38530897642101014,0.011133122894569122
ENSG00000198056,7.335808873235662e-07,4.2269233642419303e-07
ENSG00000144468,0.0007022596546123483,0.38253185305037174
ENSG00000169221,0.5090101812329104,0.0007747769593024833
ENSG00000066136,0.1458059060052704,0.03242491967113335
ENSG00000143416,0.47714704586716716,0.08955827448374656
ENSG00000108506,0.000341720853531348,0.0011489869555570624
ENSG00000141753,0.13410924945311792,8.930833752599507e-06
ENSG00000158887,0.3512025056308372,0.6746652474780688
ENSG00000104218,0.1545630470529505,0.8665544091335516
ENSG00000260066,0.7100758762505484,0.029371115535310962
ENSG00000099956,5.6318118357656915e-08,4.173983124512721e-06
ENSG00000241560,0.4357314003672128,0.20429415582269572
ENSG00000162510,0.07752771083055773,0.014100006152475988
ENSG00000232197,0.9067558877001671,0.09222888039625635
ENSG00000234715,0.24154109271683816,0.7727509355914768
ENSG00000153147,0.08795212958122435,0.0003215466318327347
ENSG00000140832,0.5071945340580702,0.0074046895039819455
ENSG00000121671,0.002573834902187776,0.0012781130786263355
ENSG00000138756,0.8182160901497092,0.981986181274129
ENSG00000070961,0.11030359676011887,0.010555211604324809
ENSG00000189266,0.01658296408755174,0.0019160460942237749
ENSG00000215067,0.0012048376100687475,0.08764235314343799
ENSG00000226764,0.5655678653984664,0.13460286366720062
ENSG00000156222,0.18699952885611043,0.04227798235115251
ENSG00000101624,2.060276060881122e-05,0.778908465000284
ENSG00000198719,0.2457390555594263,0.0009569866220612719
ENSG00000163673,0.880083618397782,0.9367719750108752
ENSG00000106351,0.2412986359071843,0.1260007476121613
ENSG00000162631,0.10914112525650797,0.6608852521947084
ENSG00000149503,9.851316001237559e-08,1.1579633313821835e-08
ENSG00000182263,0.3779379586926652,0.13756360555051939
ENSG00000130711,0.361567904030916,0.062282834080041684
ENSG00000234265,0.5086502706208984,0.040899340761820294
ENSG00000161395,0.004588852232167584,0.0001656622648603387
ENSG00000133710,0.1489376461668435,0.34542707179455767
ENSG00000147677,0.2766763265378769,0.0037901747237148588
ENSG00000088832,0.9694875373880334,0.0004070589496535036
ENSG00000143552,0.03336903050069743,0.20367550543560575
ENSG00000073008,0.4468389139524104,0.019102687204272342
ENSG00000184220,0.8455111496974947,0.6578630163518701
ENSG00000176840,0.11419506765035314,0.4097573559101839
ENSG00000075420,2.4777641335487503e-08,2.2224245055421942e-14
ENSG00000242013,0.2314010334468431,2.3236876382893345e-05
ENSG00000105428,0.9121120828722815,0.06194062289686395
ENSG00000057593,0.4863232588489519,0.04864698545198763
ENSG00000213018,0.13931567859859223,0.4733254738053524
ENSG00000109471,0.1555643065067163,0.22091042740426453
ENSG00000224715,0.9439439054652832,0.2281172324816141
ENSG00000065057,0.16589136630157103,0.5016731221656285
ENSG00000163352,0.5524562902146957,0.03385128898562254
ENSG00000146054,0.31646516398216673,0.050186321620233516
ENSG00000134873,0.3544320848669592,0.024025782777989856
ENSG00000006007,0.9454343815924833,0.6735088128889309
ENSG00000111671,0.21738418422947342,0.706085347124372
ENSG00000139219,0.39130199072780747,0.005461353628562023
ENSG00000145012,8.033492851597538e-10,7.010297498388666e-17
ENSG00000114670,0.5467684412750545,0.12498964616773155
ENSG00000167769,0.4330129895706588,0.011150077257394303
ENSG00000171100,0.005655586366839426,0.1217413407675548
ENSG00000157927,0.5983015738367947,0.9118395053206003
ENSG00000182676,0.35923630304255727,0.8779748474884623
ENSG00000102466,0.7526723709005638,0.1257539990483145
ENSG00000198553,0.3932444863283041,8.36425263779229e-06
ENSG00000158019,0.3366733731371787,0.8276115278521472
ENSG00000123416,1.9464965105391515e-06,5.798850843209995e-08
ENSG00000036828,0.02946703723191864,0.35160652175990503
ENSG00000078140,0.02005791464920726,5.882302721098804e-05
ENSG00000121753,0.10804693941202669,0.12970381456934582
ENSG00000215151,0.4310840836093951,0.09894928017345195
ENSG00000156304,8.500607034146634e-09,2.0321831788513778e-07
ENSG00000102760,0.13429809014605085,0.001990029501409386
ENSG00000134594,0.12207969706608265,0.7298753720988463
ENSG00000260279,0.4566709434252646,0.004899899572461596
ENSG00000212768,0.05161287429040225,0.021729280470747115
ENSG00000254480,0.045333114023998144,0.027119391373328364
ENSG00000111348,0.0314415464675151,1.6818991839591027e-06
ENSG00000036257,1.8342174519006808e-08,4.64244856109233e-11
ENSG00000180019,0.8037197850932506,0.06246344148523161
ENSG00000166840,0.004401152908959627,0.06490917704624526
ENSG00000086967,0.15714443782199075,7.523054280691921e-05
ENSG00000204228,0.0013719307171899306,4.1610400990142346e-05
ENSG00000183018,0.9904486815371646,0.04615764413194945
ENSG00000139624,0.40546911164776445,0.0878451462937711
ENSG00000036549,0.5888248605803567,0.48145513311778165
ENSG00000001461,0.582618760684974,0.0012613990428760726
ENSG00000120832,0.03216651096682072,0.9955065055615395
ENSG00000129219,0.005342707825174256,0.024069686785315868
ENSG00000138398,0.09447483061220965,0.06225887114065901
ENSG00000197061,8.276367062130436e-07,2.366115041285055e-07
ENSG00000139053,0.03759209180840325,0.21297782562608444
ENSG00000196396,4.246742331060366e-09,2.0357902088758152e-11
ENSG00000140464,0.020139363500365947,2.8383603353889314e-05
ENSG00000089006,2.2950639614260994e-06,1.0191013950004568e-05
ENSG00000259802,0.922536831406345,0.5796517207302588
ENSG00000012048,1.155411763420925e-11,1.908617989177127e-13
ENSG00000185722,0.5942257896002404,0.0042011555329040905
ENSG00000186193,0.8195283900640411,5.907410266572657e-05
ENSG00000256232,0.16278675979607246,0.010172272773343925
ENSG00000087301,6.153004152335352e-06,1.6303208528818732e-06
ENSG00000197309,0.8321936635052567,0.09484840810319863
ENSG00000110711,0.07072529223724762,0.5933833248075369
ENSG00000085465,5.74775788199614e-06,0.0007900436781771509
ENSG00000101558,0.04675886270834666,0.12885749282673548
ENSG00000105675,0.12705971693028906,0.042328728406832564
ENSG00000123552,0.14563164935954595,0.7720469974745667
ENSG00000164220,0.0007206831035908645,0.017318140077643786
ENSG00000143184,0.08687559388201495,0.0037520452303306017
ENSG00000003137,0.1943832250971642,0.036729562217249934
ENSG00000097096,0.17917545765121692,0.04449265787352285
ENSG00000166682,0.0915426323731562,0.13345359420231484
ENSG00000132300,0.1893602365084431,0.20969704121943328
ENSG00000146267,0.0435248129290359,0.004400175224451107
ENSG00000182197,4.322661346314937e-05,0.21086077778896106
ENSG00000164512,0.14499308125992358,0.08931803849356404
ENSG00000171303,0.32250208366604016,0.6145292280968551
ENSG00000185272,0.01280962829073228,0.018287562405561064
ENSG00000228474,0.0001557223916008536,0.0011291317071215252
ENSG00000234199,0.47647566264866315,0.43991724762027506
ENSG00000088756,0.3783881445599472,0.01261627634307103
ENSG00000136717,0.09385832116298362,0.01038576679598696
ENSG00000092621,0.00025278004848000384,5.258953535939243e-08
ENSG00000184144,0.5270105983833266,0.03252649336190767
ENSG00000197714,0.34434464783373064,0.7495972931263362
ENSG00000162676,0.1951699560643466,0.009844294794814176
ENSG00000128011,0.018015031307610514,0.030463860005804755
ENSG00000234883,0.23151360621914996,0.00949463391173272
ENSG00000167014,0.44858700005814844,0.3874811218728822
ENSG00000225196,0.23819443956474853,0.0003020653603387555
ENSG00000166359,0.8593828130795964,0.1426158584267566
ENSG00000141219,0.22029826939090216,0.7040522574991523
ENSG00000219016,0.2475800701290169,0.15542848558994482
ENSG00000100056,0.9625191497570611,0.12515176404031828
ENSG00000198887,0.03162397922571812,0.00016968682466620983
ENSG00000178150,0.6683809985456499,0.49352255173931137
ENSG00000168306,0.5196395902847459,0.24641575671024085
ENSG00000144218,0.21371224459982702,2.2089386419710363e-09
ENSG00000113552,5.785429695889465e-05,0.00017081851062927795
ENSG00000239513,0.9887602609967123,0.35257968467108225
ENSG00000101350,0.0004385164305329585,0.12109665349497942
ENSG00000149679,0.004080908137397887,8.933456746364643e-07
ENSG00000141503,0.45798737474318685,0.7368431875735797
ENSG00000164062,0.5895405424911974,0.06092522763843855
ENSG00000269155,0.16936686721909516,0.22960232297207725
ENSG00000132142,0.08332820267293688,0.023993859611808936
ENSG00000136267,0.32695658490651247,0.6658264849908178
ENSG00000172197,0.002457875862604591,7.444190192995204e-05
ENSG00000215475,0.6368563261923048,0.9380869923455197
ENSG00000214357,0.536182448689982,0.6091494461236675
ENSG00000105767,0.34115171115414744,0.41447281812218184
ENSG00000172889,0.31651067311932923,0.013409207980760205
ENSG00000086504,0.004023691805319071,0.8586383830372378
ENSG00000236064,0.15365411370689655,0.05239173993857928
ENSG00000157014,0.5147346418487897,0.11945433066649282
ENSG00000215196,0.023025324393131243,0.15423461990266324
ENSG00000120756,0.022570955277401626,0.04853440347799804
ENSG00000100427,0.9175748943878929,0.915217962397503
ENSG00000140398,3.143730008257397e-12,1.8549318331017905e-12
ENSG00000181929,0.523718711565077,0.3180975963002848
ENSG00000126838,0.046260456431658194,0.0006086206229171012
ENSG00000139679,0.0018101235829940047,0.15179843797441409
ENSG00000169884,0.13855505671519813,6.2003739824615786e-06
ENSG00000171560,0.27474535181395277,0.002599141931510513
ENSG00000182013,0.6894861577526683,0.17091113564352736
ENSG00000145428,0.08283932645571167,0.050691419534153376
ENSG00000126267,0.7943475249855639,0.010114986040729619
ENSG00000099256,0.9075551651265856,0.00029432825649658797
ENSG00000164715,0.13839136522848713,0.8696058460194129
ENSG00000185475,0.07899144632285537,0.6414215812630821
ENSG00000184357,1.7161436789601457e-05,0.00019185481975614123
ENSG00000159479,0.30912682434549976,0.12054361340493908
ENSG00000165272,0.00408129214158406,0.22491173712278456
ENSG00000234015,0.8318521761689359,0.10939010448191526
ENSG00000116717,0.9888939482007836,0.06262112795696675
ENSG00000137393,1.0380116750845764e-13,1.8358491145724417e-14
ENSG00000139921,9.2984774802616e-06,1.2059025522132136e-06
ENSG00000232310,0.518014766487498,0.006136625363320245
ENSG00000164144,0.5716257574973926,0.21900757949268568
ENSG00000089053,0.1491491386197508,0.08661364751783605
ENSG00000197927,0.8188463732698366,0.2703238655576702
ENSG00000162889,0.8401469914578282,0.04300959396515916
ENSG00000148719,0.9477553245699264,0.18785232632231577
ENSG00000159763,4.139232223426478e-06,1.0297797471645588e-08
ENSG00000171681,0.7004137985843075,0.7451165424631179
ENSG00000139350,2.32878608554746e-06,6.684315132454679e-05
ENSG00000175354,0.3082591528748225,0.022212660256369695
ENSG00000174680,0.4214417979885767,0.08051478804649029
ENSG00000110756,0.17032789487022768,0.6142891046159759
ENSG00000228021,0.07055293203506348,0.2778758676625911
ENSG00000204688,0.33810427543952537,0.3279274237207628
ENSG00000145833,0.4417168486761318,0.029108996045100796
ENSG00000164265,0.0062423708061265905,0.12628503476719524
ENSG00000156885,0.7756147711975911,0.1661994061237593
ENSG00000177311,0.6862219599728123,0.0783855465908551
ENSG00000159884,0.45471398884121794,0.11701982941013105
ENSG00000060140,0.7601375913282766,0.24976652152820128
ENSG00000174928,0.0356658663719218,0.31089498205285643
ENSG00000125630,0.021308484235513996,0.2306961521887059
ENSG00000189108,0.5353054738800768,0.029328125811017614
ENSG00000204930,0.04250332560129349,0.6067571488600123
ENSG00000075399,0.03819057734757074,0.00023980837578339357
ENSG00000086717,0.3253650679243758,0.4012539972679454
ENSG00000154144,0.0020109378368879482,1.8455712582659954e-05
ENSG00000177432,8.588485109584438e-06,0.014764813126749286
ENSG00000141837,0.44984148045705885,0.14546468551138336
ENSG00000168924,0.7510608825096076,0.6172547703806905
ENSG00000258647,0.4974408084558576,0.22858196026047436
ENSG00000126351,4.901001462953261e-08,9.334416208119416e-05
ENSG00000132466,0.3433255428807407,0.006565406510858563
ENSG00000157227,0.533690886374777,0.028985320635718927
ENSG00000139192,0.23092634140881269,0.6752055862617572
ENSG00000101966,0.025070397186180367,0.06015211883033793
ENSG00000189229,0.34390769107448094,0.3071178189544098
ENSG00000106304,0.18157386336709536,0.001377775959219745
ENSG00000121053,0.20595018531189166,0.06988642533751671
ENSG00000154265,9.703856287030809e-08,5.812181745957018e-05
ENSG00000245317,0.04820527121869722,0.09592744442762051
ENSG00000171763,0.5059170514497808,0.8736628456171467
ENSG00000167311,0.3530248979407181,0.011045860678394031
ENSG00000145675,0.6630175335505111,0.28004210268234836
ENSG00000161929,1.4057418161196038e-05,0.033610357218190445
ENSG00000243978,0.15703628577933185,0.2824619259466569
ENSG00000261434,0.5929395383007982,0.11433793658493449
ENSG00000213923,0.11323560619449428,0.047395561965287554
ENSG00000231229,0.5782996562754718,0.09300273120657782
ENSG00000240021,0.1756089069297198,0.5644801323274033
ENSG00000183562,0.018242481235043042,0.02380316546412751
ENSG00000165475,0.002079063676503539,8.231005721417422e-05
ENSG00000186635,0.0025152608645501186,0.0004966838926118384
ENSG00000229847,0.02827970842827046,0.03142844005111378
ENSG00000124302,0.3313099013589814,0.18725755085185505
ENSG00000132881,0.2080095545107003,0.0016447039069261455
ENSG00000182518,2.320258570231258e-05,0.0001295211187438676
ENSG00000116922,0.0377960427603958,0.21874827887539705
ENSG00000109424,0.24476986932184003,0.04002399520972046
ENSG00000089558,0.1649440720826573,0.06448706497887007
ENSG00000228224,0.3583549895417526,0.017658369490664762
ENSG00000125149,0.6635259902091992,0.008938979706787009
ENSG00000092758,0.5238733613919411,0.17676875438689857
ENSG00000115307,0.06872702435771205,7.700820865531318e-05
ENSG00000150637,0.004293993793177486,0.0001174264881188795
ENSG00000185022,0.2929428997903444,0.25233701148800836
ENSG00000203849,0.014215960182718292,0.23219750650688697
ENSG00000188021,0.352419297770861,0.0043385005456545766
ENSG00000170271,0.7646004270313592,0.29868972059144017
ENSG00000131558,0.8996091412596885,0.1230116743274334
ENSG00000110011,0.33332783122379184,0.002411686101646917
ENSG00000151929,0.3252341409157474,0.002734302374318521
ENSG00000138674,0.0011898766216419914,9.474080811616789e-08
ENSG00000154928,0.3722280298457554,0.5516506261629843
ENSG00000181016,0.2261246609190916,0.8231405093168856
ENSG00000180353,0.00047740879702839876,0.019809090313159017
ENSG00000119471,9.171307816626844e-09,0.30322436729559954
ENSG00000021461,0.03358716546546521,0.012980164551519107
ENSG00000176635,0.34175121825446386,0.07078149928205167
ENSG00000114302,0.5091709724268727,0.001397477651479108
ENSG00000164199,0.2576423090747149,0.031163201171013795
ENSG00000229689,0.7757056008259915,0.6541117865198405
ENSG00000259894,0.0960248861594584,0.6263749911128389
ENSG00000182310,0.3443330873424326,0.03124069933132108
ENSG00000132963,0.0003181964548491652,3.928587781401029e-07
ENSG00000084623,0.0012187467572812695,9.06653827569023e-05
ENSG00000214107,0.40455757454140007,0.26159086466149056
ENSG00000127511,0.4724256930340931,0.5988830796074931
ENSG00000183473,0.16560262224990005,0.27556027184140386
ENSG00000158195,0.32740785981105036,0.9608601022120171
ENSG00000137309,0.014307593982625454,2.4263994010405233e-10
ENSG00000145888,0.7421993202251036,0.003888574869537971
ENSG00000178021,0.5301337296452853,0.005781019316326262
ENSG00000154478,0.1683313717536764,0.17296499256924164
ENSG00000160271,0.04312306919132376,5.873107780472509e-06
ENSG00000260647,0.4886720094442,0.7641104100689237
ENSG00000133055,0.05481971680120491,0.15753190536446218
ENSG00000125675,0.9824839744536739,0.07535954088304656
ENSG00000155890,0.22753700721860637,0.6250238382790225
ENSG00000123213,0.3825203680339335,0.007776439657209412
ENSG00000269026,0.4561292920971127,0.3767896575934734
ENSG00000124557,0.07155709844921469,0.17916785842937913
ENSG00000149100,0.22877332354743335,0.05371385768276774
ENSG00000185104,0.003184336020757045,7.172093343815231e-06
ENSG00000267321,0.5192818962624877,0.059705707447846444
ENSG00000254275,0.3693656541899484,0.23066407820620224
ENSG00000123505,0.0071952414235650535,0.0027449419819522095
ENSG00000171016,0.7370463579472675,0.048655461814210266
ENSG00000144191,0.24851647326508314,0.01007504869345538
ENSG00000143147,0.6779269401922864,0.022598744959866576
ENSG00000244567,0.7116839331234062,0.012820487698498645
ENSG00000174015,0.7784756673097498,0.01628126896799649
ENSG00000261368,0.502643432391995,0.007579131095643059
ENSG00000047188,0.43090484457085476,3.509183126659292e-05
ENSG00000229481,0.4325768355008627,0.7545420567261921
ENSG00000111837,0.15004053333115422,0.11030653780468681
ENSG00000203362,0.08452779352664959,0.0004919029745053859
ENSG00000137714,0.7123781200514969,0.16366726766153705
ENSG00000076351,0.0012399292297002975,0.00013571012502508744
